Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75
20,496.7353,137.73529, ,498.92856,178.21428, ,1332.5256,244.83333, ,1124.5,281.19232, ,711.61536,334.69232, ,768.0789,416.39474, ,680.78125,418.21875, ,709.0,619.0, ,443.3889,634.8333, ,895.4091,666.13635, ,1133.2407,664.9074, ,1168.9667,1035.6333, ,482.0,508.83334, ,1152.1,631.0333, ,950.1111,159.05556, ,929.5,259.85294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,499.1,137.9, ,498.1,176.9, ,1333.0625,239.625, ,1126.0,281.5, ,713.0,330.0, ,772.1111,417.83334, ,682.0161,420.46774, ,706.3,615.5, ,440.625,629.375, ,897.6539,663.96155, ,1136.125,666.4583, ,1170.0862,1036.7759, ,485.0,506.7857, ,1152.58,631.34, ,951.1842,160.6579, ,931.5,258.14706, ,1011.1842,89.6579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,503.9,140.1, ,497.7857,175.0, ,1333.8889,243.22223, ,1126.0883,280.61765, ,713.8939,326.98486, ,777.8333,419.5, ,679.5606,423.13635, ,707.6818,608.6818, ,442.66666,624.6667, ,893.0,666.7857, ,1137.2059,672.7353, ,1171.5286,1035.5857, ,486.0,509.7857, ,1159.6177,628.91174, ,949.0789,161.39473, ,931.6579,260.6579, ,1012.9286,88.11905, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,507.22223,137.61111, ,495.5,172.16667, ,1330.9865,237.25676, ,1122.9375,273.75, ,718.0,320.5, ,781.6,421.45, ,678.5,428.31082, ,707.6818,606.6818, ,439.375,622.375, ,893.11536,671.11536, ,1141.1364,670.1818, ,1170.1857,1034.6143, ,484.5,507.92856, ,1160.591,630.5909, ,951.7,155.65, ,931.2778,258.0, ,1004.0,85.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,505.0625,137.75, ,495.5,178.5, ,1325.6471,235.5, ,1127.3667,269.96667, ,722.38464,320.30768, ,783.0,424.27777, ,677.5645,427.2097, ,707.11536,608.11536, ,443.5,615.5, ,897.03845,676.6539, ,1140.5555,663.7778, ,1171.3334,1030.2333, ,482.0,511.7857, ,1158.2826,628.0217, ,958.9286,153.88095, ,930.6111,260.77777, ,1004.6,86.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,508.85294,128.97058, ,496.3125,182.3125, ,1321.9193,235.98387, ,1131.5,264.14706, ,723.2586,321.5345, ,786.0294,426.14706, ,671.6071,425.4643, ,702.86365,606.4091, ,446.0,610.0, ,898.6667,673.5, ,1138.9615,662.8461, ,1175.1666,1031.5, ,480.0,513.7857, ,1157.7222,631.6111, ,959.0,156.0, ,930.6177,258.91177, ,1002.7,88.65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,511.38235,123.088234, ,502.23334,181.43333, ,1322.9474,242.73685, ,1135.0,258.5, ,723.9194,328.59677, ,783.1111,429.77777, ,669.0,424.0, ,701.88464,609.11536, ,446.65384,605.96155, ,896.0,672.0, ,1135.6,660.1, ,1178.0714,1030.119, ,486.2143,513.0, ,1155.9286,631.0714, ,954.7353,155.02942, ,929.5,262.5, ,1002.0,88.0, ,938.75806,542.3387, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,515.7353,126.20588, ,507.5,179.5, ,1324.3966,243.32759, ,1135.0883,258.61765, ,728.5,325.85294, ,787.91174,432.38235, ,673.1857,425.3857, ,704.0,612.0, ,446.13635,602.4091, ,899.96155,674.6539, ,1140.2142,660.9286, ,1175.4375,1032.875, ,485.25,513.0833, ,1164.1364,631.8182, ,955.0,147.27777, ,935.14703,263.97058, ,998.6,84.55, ,944.2826,545.413, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,516.1,129.9, ,505.8846,178.88461, ,1328.591,244.80302, ,1134.2142,257.0, ,730.94116,324.20587, ,782.08826,430.61765, ,674.3611,423.8889, ,706.0,609.3, ,439.86365,598.5909, ,903.1667,672.25, ,1136.6578,663.6579, ,1173.1072,1034.0, ,483.8846,513.88464, ,1165.7609,630.6739, ,953.5,145.66667, ,936.0,257.27777, ,999.45654,88.76087, ,945.64703,539.44116, ,779.3889,373.77777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,515.7143,133.14285, ,499.2143,183.0, ,1331.7903,247.04839, ,1137.5,254.5, ,733.6111,323.72223, ,780.375,430.8125, ,673.0862,421.22415, ,707.88464,613.11536, ,443.31818,604.6818, ,907.3461,673.4231, ,1139.4062,661.46875, ,1175.1471,1029.5, ,484.8846,518.88464, ,1167.3846,630.1539, ,961.4,144.45, ,938.14703,258.97058, ,994.0,88.5, ,943.5645,538.24194, ,777.5,371.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
