Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60
Tracks 1 to 60
107, , , , , , , , , , , , , , , , , , , , , ,654.5952,640.9048, , , , , , , , , , , , , ,759.5,627.5, ,679.4474,347.1842, , , , ,824.43616,818.20215, , , , , , , , , , ,1177.0,922.5, ,467.8846,839.6795, ,566.26,471.06, ,1252.242,420.9516, ,1189.5264,448.5, ,1063.7222,217.22223, ,705.5,112.941864,*,372.39362,903.883, ,1180.421,503.6316, ,987.1111,313.55554, ,1205.75,791.0, ,734.6591,521.4091, ,1323.1305,900.04346, ,311.5435,454.36957, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
108, , , , , , , , , , , , , , , , , , , , , ,646.3723,639.92554, , , , , , , , , , , , , ,765.119,626.0, ,677.5714,348.14285, , , , ,822.6489,819.94684, , , , , , , , , , ,1177.1111,925.3611, ,471.3718,834.62823, ,570.6111,473.72223, ,1252.7683,420.76828, ,1189.1842,448.8158, ,1061.5,218.0, ,704.42725,113.44546, ,374.53226,906.4032, ,1180.197,498.31818, ,982.8611,314.41666, ,1202.0,793.2647, ,731.47675,522.2907, ,1319.0581,898.3605, ,310.22726,458.77274, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
109, , , , , , , , , , , , , , , , , , , , , ,644.1829,631.79266, , , , , , , , , , , , , ,763.3444,621.5222, ,675.6053,350.23685, , , , ,815.43616,819.05316, , , , , , , , , , ,1170.622,922.03656, ,473.5,836.1053, ,571.1923,466.26923, ,1252.9681,417.7553, ,1191.2632,448.73685, ,1063.7609,217.5, ,708.8333,115.541664, ,373.67648,907.41174, ,1183.2354,496.35294, ,983.675,308.45, ,1205.6923,795.13464, ,731.9889,515.54443, ,1323.2838,897.93243, ,306.9762,456.83334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
110, , , , , , , , , , , , , , , , , , , , , ,645.119,632.1667, , , , , , , , , , , , , ,764.1042,618.4375, ,675.1,355.05, , , , ,814.61365,821.7955, , , , , , , , , , ,1173.5555,929.8333, ,468.5,832.1053, ,570.1,466.56668, ,1254.1333,415.51666, ,1190.3649,445.0946, ,1063.0238,217.7381, ,707.9286,120.625, ,372.2,901.8, ,1182.2368,492.6316, ,986.7439,310.5, ,1205.7264,793.783, ,724.4737,516.4211, ,1322.2037,894.12964, ,306.76086,455.5435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
111, , , , , , , , , , , , , , , , , , , , , ,647.4091,635.1591, , , , , , , , , , , , , ,762.0208,618.7083, ,674.4091,354.5909, , , , ,819.8571,818.2857, , , , , , , , , , ,1165.7565,928.5769, ,464.46875,836.5625, ,568.06525,466.06522, ,1252.2963,418.7037, ,1188.9722,449.3611, ,1062.8572,217.64285, ,706.1727,120.663635, ,370.77274,900.5909,*,1180.0,495.5, ,991.6591,311.86365, ,1204.6091,791.1727, ,728.6795,515.96155, ,1319.1666,894.2222, ,311.46155,452.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
112, , , , , , , , , , , , , , , , , , , , , ,649.061,631.37805, , , , , , , , , , , , , ,769.39795,616.88776, ,677.6667,351.55554, , , , , , , , , , , , , , , , ,1164.0,925.5, ,465.98486,838.3182, ,564.91174,463.20587, ,1251.3281,424.0625, ,1191.1757,444.28378, ,1062.3572,217.35715, ,705.3596,119.20175, ,369.9737,900.3947,*,1184.0428,498.58572, ,988.0238,312.2381, ,1204.1471,789.10785, ,730.47296,516.41895, ,1314.6052,893.5526, ,313.41306,452.15216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
113, , , , , , , , , , , , , , , , , , , , , ,648.883,628.92554, , , , , , , , , , , , , ,765.9815,611.9815, ,676.5,354.5, , , , , , , , , , , , , , , , ,1159.9103,926.5, ,464.98486,837.3182, ,563.25,459.75, ,1246.5,423.5, ,1191.758,442.7258, ,1063.5588,217.26471, ,707.3571,122.82143, ,375.0965,895.2193,*,1188.4714,502.32858, ,981.47675,314.61627, ,1204.6428,792.5714,*,729.2561,520.2805, ,1310.85,897.65, ,317.77274,452.04544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
114, , , , , , , , , , , , , , , , , , , , , ,648.0106,627.28723, , , , , , , , , , , , , ,762.1,614.28, ,676.7857,352.83334, , , , , , , , , , , , , , , , ,1156.0897,925.5, ,460.85,830.6, ,568.6111,457.72223, ,1247.5358,423.89285, ,1194.0405,445.7973, ,1061.0454,217.86363, ,706.12714,122.27966, ,374.31482,895.05554, ,1189.4231,501.07693, ,977.225,313.25, ,1204.7545,785.1,*,727.1053,525.5263, ,1312.0476,896.8095, ,316.04544,456.72726, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
115, , , , , , , , , , , , , , , , , , , , , ,650.0417,631.6458, , , , , , , , , , , , , ,761.98,614.26, ,675.7308,347.5, , , , , , , , , , , , , , , , ,1154.378,923.0854, ,459.7927,831.2561, ,568.46295,454.72223, ,1248.1222,426.1889, ,1191.8438,446.15625, ,1063.2858,216.71428, ,703.5154,119.99231, ,371.12964,901.4259,*,1191.8334,502.57407, ,981.3095,312.42856, ,1199.915,787.8585, ,730.6628,531.05817, ,1312.5278,901.80554, ,310.92856,450.40475, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
116, , , , , , , , , , , , , , , , , , , , , ,652.9091,629.7045, , , , , , , , , , , , , ,766.11536,616.96155, , , , , , , , , , , , , , , , , , , ,1151.141,923.9359, ,458.425,833.7, ,565.63043,452.71738, ,1248.05,424.5, ,1191.419,446.77026, ,1063.125,217.375, ,702.7414,122.75862, ,373.54688,899.4531, ,1190.1757,498.28378, ,981.881,313.35715, ,1202.9807,787.9423, ,733.325,527.75, ,1310.4778,903.9, ,309.05554,452.2037, ,815.5,801.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
117, , , , , , , , , , , , , , , , , , , , , ,655.8,633.9, , , , , , , , , , , , , ,773.33673,616.9286, , , , , , , , , , , , , , , , , , , ,1145.8143,916.32855, ,458.8421,836.4737, ,567.9,451.72858, ,1254.8572,422.2857, ,1191.3379,446.63513, ,1062.4375,217.125, ,703.6803,122.87705, ,373.6111,897.53705, ,1191.0641,499.42307, ,980.07776,310.94446, ,1202.7982,788.7632, ,735.1667,523.3889, ,1305.8334,906.5, ,309.84616,456.5, ,814.45,804.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
118, , , , , , , , , , , , , , , , , , , , , ,661.9524,638.6667, , , , , , , , , , , , , ,769.46075,616.63727, , , , , , , , , , , , , , , , , , , ,1148.4333,915.43335, ,456.04053,833.0135, ,573.08826,450.7353, ,1254.45,418.4, ,1193.3158,451.23685, ,1063.7142,217.21428, ,703.7586,124.60345, ,374.27777,890.881, ,1193.1052,505.3421, ,979.1,309.65, ,1199.9182,788.7364, ,737.76666,522.93335, ,1309.5541,904.5541, ,305.58,456.38, ,816.3182,803.6818, ,578.3571,591.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
119, , , , , , , , , , , , , , , , , , , , , ,661.94183,639.22095, , , , , , , , , , , , , ,772.5612,617.19385, , , , , , , , , , , , , , , , , , , ,1145.0769,918.11536, ,454.73685,831.0263, ,572.6667,450.80554, ,1252.1046,417.80234, ,1192.0834,455.91666, ,1063.5,216.9, ,707.1613,123.90323, ,371.08823,886.8677, ,1197.25,503.5, ,983.14105,309.47437, ,1204.3334,790.7963, ,739.6111,527.3611, ,1309.779,905.4535, ,306.41306,460.06522, ,817.3889,807.8333, ,577.3333,595.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
120, , , , , , , , , , , , , , , , , , , , , ,659.3837,635.17444, , , , , , , , , , , , , ,774.5,617.5, , , , , , , , , , , , , , , , , , , ,1142.625,918.1667, ,455.5,830.7439, ,573.0143,449.8143, , , , ,1190.4656,458.18967, ,1061.8,217.2, ,709.8461,126.5,*,373.30328,882.28687, ,1201.8422,500.55264, ,989.9167,315.0, ,1200.7157,790.8333, ,738.0946,524.4459, ,1307.0,904.1842, ,306.77274,459.63635, ,809.6667,810.3889, ,577.5,594.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
121, , , , , , , , , , , , , , , , , , , , , ,659.0122,634.5732, , , , , , , , , , , , , ,779.2708,617.8958, , , , , , , , , , , , , , , , , , , ,1141.9,911.43335, ,459.6282,827.37177, ,576.8158,455.3421, , , , ,1183.25,458.09375, ,1063.1,217.9, ,714.0849,121.36793,*,366.99152,886.55084, ,1203.6538,499.85898, ,987.85,315.825, ,1209.1182,788.44543, ,745.1,521.85, ,1304.421,901.9211, ,301.7,463.9, ,812.5,813.5, ,570.8333,593.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
122, , , , , , , , , , , , , , , , , , , , , ,657.05554,632.76666, , , , , , , , , , , , , ,778.55884,617.402, , , , , , , , , , , , , , , , , , , , , , ,455.57693,826.03845, ,569.1923,452.76923, , , , ,1183.8572,456.5, ,1063.65,217.5, ,709.94,118.34, ,367.90677,884.2458, ,1197.5526,498.42105, ,992.61426,316.1, ,1209.8448,789.9655, ,747.86664,522.8, ,1305.5975,902.59753, ,306.22726,459.95456, ,811.0,814.7857, ,569.375,593.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
123, , , , , , , , , , , , , , , , , , , , , ,659.7143,634.9762, , , , , , , , , , , , , ,777.3261,616.1957, , , , , , , , , , , , , , , , , , , , , , ,461.2805,825.35364, ,571.2059,453.02942, , , , ,1185.3462,455.32053, ,1062.95,217.4, ,706.28125,121.0625, ,366.0,883.8214, ,1196.2778,493.22223, ,997.25,310.25, ,1209.4592,788.0714, ,746.63794,520.6724, ,1308.7559,904.9651, ,302.35,457.55, ,811.2241,808.0862, ,564.4375,588.59375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
124, , , , , , , , , , , , , , , , , , , , , ,667.7955,631.61365, , , , , , , , , , , , , ,779.2292,623.0625, , , , , , , , , , , , , , , , , , , , , , ,462.55264,821.0789, ,569.98486,455.5606, , , , ,1182.4474,455.07895, ,1062.625,217.4375, ,706.4,123.7, ,367.01065,885.79785, ,1199.0,492.5, ,1003.55884,312.02942, ,1208.7909,789.84546, ,746.3947,530.3684, ,1313.5731,906.2561, ,304.27274,458.86365, ,811.4375,816.625, ,562.1111,587.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
125, , , , , , , , , , , , , , , , , , , , , ,668.04346,637.43475, , , , , , , , , , , , , ,781.43616,620.9681, , , , , , , , , , , , , , , , , , , , , , ,468.06097,816.4268, ,570.8823,460.7353, , , , ,1180.8889,454.3611, ,1063.0,217.38889, ,707.8778,119.077774, ,368.2073,884.7683, ,1195.3966,493.63794, ,997.75714,309.9, ,1212.8,784.7, ,740.87933,529.0517, ,1308.4744,906.4487, ,300.85294,460.55884, ,815.0952,821.1429, ,556.6395,590.0349, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
126, , , , , , , , , , , , , , , , , , , , , ,666.5,641.3409, , , , , , , , , , , , , ,780.44446,619.46295, , , , , , , , , , , , , , , , , , , , , , ,469.18292,815.2317, ,569.8333,461.75, , , , ,1184.0555,452.80554, , , , ,706.81036,117.60345, ,364.38235,883.5, ,1196.4354,492.46774, ,996.6053,308.0, ,1215.3422,780.7632, ,740.18,532.62, ,1308.6875,902.625, ,300.0,463.9, ,817.875,824.875, ,553.7,592.075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
127, , , , , , , , , , , , , , , , , , , , , ,663.9103,642.39746, , , , , , , , , , , , , ,784.62244,620.11224, , , , , , , , , , , , , , , , , , , , , , ,474.2561,814.89026, ,574.38574,465.1857, , , , ,1182.7858,457.47144, , , , ,711.05,117.55, ,361.32858,883.1857, ,1199.1552,494.22415, ,997.4167,308.97223, ,1215.3032,786.9426, ,740.5769,537.9231, ,1309.9857,902.9857, ,301.85294,469.55884, ,817.9483,824.9138, ,547.7045,595.9318, ,1197.2142,996.2619, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
128, , , , , , , , , , , , , , , , , , , , , ,664.84045,645.7341, , , , , , , , , , , , , ,781.2708,619.8958, , , , , , , , , , , , , , , , , , , , , , ,470.7381,821.7143, ,572.12964,465.83334, , , , ,1185.7106,459.57895, , , , ,714.6458,118.020836, ,360.86365,885.5606, ,1200.8928,493.32144, ,994.7,306.3, ,1218.2291,789.5417, ,733.3333,539.30554, ,1306.4744,902.96155, ,305.20587,473.5, ,820.0714,824.7857, ,549.375,599.925, ,1196.3536,991.2317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
129, , , , , , , , , , , , , , , , , , , , , ,657.5217,647.7826, , , , , , , , , , , , , ,780.54083,623.0714, , , , , , , , , , , , , , , , , , , , , , ,469.875,820.275, ,569.02,466.06, , , , ,1185.1757,455.55405, , , , ,712.9762,120.92857, ,360.17392,883.2174, ,1204.3529,496.2353, ,993.9194,309.37097, ,1214.3541,786.6667, ,728.5732,539.2805, ,1305.7368,896.9474, ,308.2143,473.40475, ,815.1667,827.4, ,551.86584,607.5244, ,1194.8489,988.26746, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
130, , , , , , , , , , , , , , , , , , , , , ,660.061,644.3293, , , , , , , , , , , , , ,783.09186,623.051, , , , , , , , , , , , , , , , , , , , , , ,474.7564,822.37177, ,573.05554,460.3889, , , , , , , , , , ,717.27966,123.44915, ,361.81747,885.89685, ,1202.1571,501.8143, ,996.07574,312.71213, ,1215.5469,785.0, ,732.6163,539.9651, ,1303.7222,896.7222, ,304.45456,473.5909, ,820.1,820.94, ,547.22095,602.4535, ,1198.3462,988.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
131, , , , , , , , , , , , , , , , , , , , , ,657.3261,640.73914, , , , , , , , , , , , , ,779.8542,621.0208, , , , , , , , , , , , , , , , , , , , , , ,473.5,823.5, , , , , , , , , , , , , ,718.76416,124.48113, ,361.98215,883.8571, ,1206.758,501.82257, ,991.6163,307.61627, ,1214.7153,783.54614, ,732.119,537.5238, ,1302.4302,891.1279, ,302.75925,473.35184, ,822.9595,823.63513, ,551.5476,600.6667, ,1201.9667,992.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
132, , , , , , , , , , , , , , , , , , , , , ,661.8023,633.8023, , , , , , , , , , , , , ,778.36273,618.67645, , , , , , , , , , , , , , , , , , , , , , ,471.5,824.5, , , , , , , , , , , , , ,719.8137,126.9902, ,363.2073,883.4268, ,1205.2188,502.0, ,990.62823,308.3718, ,1213.2241,785.9655, ,732.78204,539.60254, ,1301.5,891.25,*,303.87036,471.0926, ,818.0,823.7, ,553.2436,602.14105, ,1206.0946,990.4459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
133, , , , , , , , , , , , , , , , , , , , , ,664.5,632.7857, , , , , , , , , , , , , ,777.051,621.2347, , , , , , , , , , , , , , , , , , , , , , ,470.59525,826.119, , , , , , , , , , , , , ,719.5714,123.09524, ,364.5,887.5, ,1205.1765,497.91177, ,994.575,308.25, ,1211.9117,786.46075, ,733.0484,533.8226, ,1301.6111,888.7222,*,306.05173,469.0862, ,813.0,819.0, ,549.5513,600.1923, ,1208.5264,991.1053, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
134, , , , , , , , , , , , , , , , , , , , , ,664.2561,630.5244, , , , , , , , , , , , , ,781.9583,623.8958, , , , , , , , , , , , , , , , , , , , , , ,472.15854,830.0854, , , , , , , , , , , , , ,720.7692,120.57692, ,366.76,885.64, ,1206.1562,494.15625, ,996.4231,306.65384, ,1212.6177,789.6177, ,734.0833,532.6667, ,1307.8903,885.8415,*,306.0357,467.39285, ,814.6163,815.01166, ,549.8333,599.88464, ,1207.4642,987.9286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135, , , , , , , , , , , , , , , , , , , , , ,664.52704,632.6081, , , , , , , , , , , , , ,780.402,628.7941, , , , , , , , , , , , , , , , , , , , , , ,473.1842,830.1842, , , , , , , , , , , , , ,727.0968,116.435486, ,371.6,883.66, ,1211.25,488.1389, ,988.5,310.01352, ,1213.2307,787.8269, ,734.26,532.54, ,1305.6111,884.7222,*,306.2,469.5, ,817.5,816.75, ,547.8043,604.0217, ,1204.2368,985.6579,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136, , , , , , , , , , , , , , , , , , , , , ,666.475,636.35, , , , , , , , , , , , , ,778.45917,630.9286, , , , , , , , , , , , , , , , , , , , , , ,474.67142,827.15717, , , , , , , , , , , , , ,726.45776,117.176056, ,373.77777,881.8889, ,1208.0883,487.17648, ,993.59753,315.2073, ,1216.069,787.9655, ,739.03845,534.0, ,1301.9902,877.55884,*,304.77585,473.15518, ,815.65216,821.413, ,544.61365,602.7045, ,1199.5435,985.0217,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137, , , , , , , , , , , , , , , , , , , , , ,659.7727,635.0455, , , , , , , , , , , , , ,778.66327,632.4796, , , , , , , , , , , , , , , , , , , , , , ,475.0,833.7, , , , , , , , , , , , , ,725.0763,121.72034, ,375.9,880.9857, ,1208.7433,493.1216, ,992.6163,317.61627, ,1214.7,790.18335, ,735.84485,535.15515, ,1300.817,884.1585, ,307.98148,469.5, ,815.8415,821.8171, ,545.5,602.7439, ,1197.0,982.15625,*,1075.4584,961.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138, , , , , , , , , , , , , , , , , , , , , ,659.6429,629.5, , , , , , , , , , , , , ,780.5213,638.3298, , , , , , , , , , , , , , , , , , , , , , ,480.85715,835.7619, , , , , , , , , , , , , ,720.6091,118.86364, ,373.7037,881.7778, ,1212.3379,494.33783, ,995.975,312.425, ,1221.9259,792.3148, ,735.7368,532.6316, ,1303.1562,884.875, ,307.53705,474.27777, ,818.7069,819.7414, ,545.6579,605.1053, ,1199.6637,981.5909, ,1071.371,952.79034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139, , , , , , , , , , , , , , , , , , , , , ,658.75,627.1389, , , , , , , , , , , , , ,777.5222,633.1889, , , , , , , , , , , , , , , , , , , , , , ,477.0122,832.59753, , , , , , , , , , , , , ,718.6818,114.5, ,382.03333,879.0833, ,1210.7222,493.41666, ,998.6395,311.5, ,1222.1222,791.94446, ,734.62823,539.2436, ,1304.8556,884.76666, ,302.1087,468.93478, ,819.0238,813.1905, ,543.7432,607.9595, ,1198.144,975.70337, ,1073.2028,953.63513, ,808.8889,1041.3611, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140, , , , , , , , , , , , , , , , , , , , , ,662.2,621.275, , , , , , , , , , , , , ,775.2045,638.5909, , , , , , , , , , , , , , , , , , , , , , ,478.2,834.0, , , , , , , , , , , , , ,718.3333,115.625,*, , , ,1208.859,496.60257, ,1000.4524,315.0476, ,1222.9746,792.9068, ,739.7778,542.25, ,1305.0625,883.53125, ,304.58,468.7,*,821.7222,811.3333, ,544.75,610.38635, ,1191.9426,974.5328, ,1068.1,957.0714, ,803.44116,1040.9117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
141, , , , , , , , , , , , , , , , , , , , , ,662.575,624.55, , , , , , , , , , , , , ,774.7558,633.94183, , , , , , , , , , , , , , , , , , , , , , ,473.08975,829.62823, , , , , , , , , , , , , ,722.6177,113.65686,*, , , ,1209.1666,492.0, ,1004.6163,319.61627, ,1218.9038,792.2308, ,735.06,538.66, ,1305.8214,885.3571, ,300.63333,467.66666,*,828.6429,810.619, ,545.7889,610.63336, ,1191.9138,976.6724, ,1071.1571,959.4429, ,804.0128,1037.6025, ,603.0,954.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
142, , , , , , , , , , , , , , , , , , , , , ,662.9,625.175, , , , , , , , , , , , , ,776.4149,636.69147, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.3039,117.67647, , , , ,1204.2632,489.6842, ,1005.2692,314.78204, ,1220.2435,790.6795, ,735.475,539.65, ,1304.909,884.11365, ,294.1,469.7,*,830.0349,817.0814, ,543.86365,610.6591, ,1191.7325,974.1279, ,1070.1842,956.0, ,799.8171,1035.8414, ,599.4355,960.5645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
143, , , , , , , , , , , , , , , , , , , , , ,665.6053,625.5263, , , , , , , , , , , , , ,780.5,631.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,720.625,119.541664,*, , , ,1204.1842,489.1842, ,1009.39746,311.70514, ,1222.9814,786.2778, ,737.59753,535.8415, ,1303.0349,886.1279, ,293.89285,469.92856, ,824.4583,819.625, ,543.2273,612.36365, ,1191.6864,968.12714, ,1077.5968,959.4355, ,799.0641,1033.4231, ,600.2,964.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
144, , , , , , , , , , , , , , , , , , , , , ,664.62823,622.96155, , , , , , , , , , , , , ,781.84784,634.56525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,729.9286,120.2619,*, , , ,1209.3,488.41428, ,1018.94446,312.72223, ,1221.5878,783.5, ,733.2317,539.86584, ,1300.5541,884.12164, ,296.36667,465.33334, ,821.73914,820.76086, ,536.94183,612.3372, ,1193.25,970.8, ,1082.3462,958.3205, ,799.1842,1032.8158, ,599.7778,964.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
145, , , , , , , , , , , , , , , , , , , , , ,663.0128,617.1667, , , , , , , , , , , , , ,784.0417,634.3958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,730.2045,118.5,*, , , ,1203.7565,489.19232, ,1014.78,309.18, ,1216.9681,783.2447, ,732.175,546.55, ,1298.527,885.5541, ,297.5,469.35715, ,824.84045,826.6489, ,535.75714,613.3, ,1190.6476,973.84424, ,1080.3125,962.96875, ,806.0,1028.5, ,600.7162,967.2838, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
146, , , , , , , , , , , , , , , , , , , , , ,664.2561,620.2805, , , , , , , , , , , , , ,786.58887,636.45557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,727.5,118.39655, , , , ,1201.7609,486.36957, ,1015.7,303.94, ,1218.9529,780.76416, ,730.3947,549.4737, ,1296.2059,887.2059, , , , ,826.5,824.15216, ,533.2442,609.5, ,1186.9127,968.99207, ,1080.2,963.1, ,799.43335,1032.4333, ,595.0,968.5, ,858.82556,484.61627, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
