Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64
Tracks 1 to 64
156, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,665.7308,286.07693, , , , , , , ,701.6852,367.2037, ,655.1923,493.42307, , , , ,1202.0333,284.23334, ,698.1842,44.92105, , , , ,1159.6177,160.91176, ,804.58954,15.470149,*,969.6539,227.1, ,744.0769,436.0, ,810.9,466.9, ,845.5,248.71053, ,578.0769,427.73077, ,518.0,347.0, ,1016.3889,173.44444, ,996.5526,555.1316, ,970.34,52.1, ,973.8,1070.375, ,728.3889,1017.64813, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
157, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,665.375,282.90625, , , , , , , ,701.45654,368.4565, ,661.36664,491.03333, , , , ,1200.1,284.13333, ,699.5714,39.357143, , , , ,1164.6904,154.59525, ,803.74243,14.742424, ,972.5,222.91667, ,744.73254,434.2907, ,812.14703,463.5, ,848.0,250.5, ,578.18,431.74, ,521.0,349.3, ,1018.2368,177.02632, ,998.46295,557.12964, ,966.4048,55.333332, ,976.1857,1065.6428, ,733.0,1020.15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,663.5571,279.92856, , , , , , , ,701.75,369.0, ,664.9667,490.36667, , , , ,1201.3928,289.0357, ,702.5,41.5, , , , ,1165.75,155.25, ,804.5577,15.461538, ,980.6852,221.38889, ,741.2805,439.76828,*,806.5,460.39474, ,848.0294,251.85294, ,578.0484,434.08066, ,519.3461,351.03845,*,1020.625,175.5, ,1000.91174,556.08826, ,973.5571,53.32857, ,974.75,1064.225, ,734.0909,1023.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
159, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,668.0484,288.1129, , , , , , , ,702.58826,361.82352, ,662.0,498.2143, , , , ,1203.7333,291.26666, ,699.6875,39.25, , , , ,1162.5,153.83333, ,808.1479,19.542253, ,982.5,215.5, ,741.36664,441.76666, ,804.5,457.0, ,840.0,257.2143, ,581.4286,432.14285, ,510.0,352.7857,*,1014.0263,179.86842, ,1002.23334,555.8333, ,975.939,61.280487, ,976.1923,1064.5385, ,732.55554,1028.2222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,663.7121,291.13635, , , , , , , ,702.5833,360.41666, ,666.0,502.5, , , , ,1205.1207,290.2586, ,693.85,31.95, , , , ,1155.3572,155.69048, ,812.8947,13.368421, ,983.4167,218.66667, ,746.2059,439.94116, ,805.5,450.0, ,847.0,257.7857, ,580.0714,434.67856, ,510.1154,355.8846,*,1008.1667,181.5, ,1001.1774,550.5645, ,973.55084,61.27966, ,975.5417,1063.2084, ,731.5,1022.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
161, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,669.3571,285.14285, , , , , , , ,698.2308,362.07693, ,666.13635,502.5909, , , , ,1203.6842,296.1579, ,690.0,35.0, , , , ,1158.5,149.83333, ,813.373,12.436508, ,985.36365,216.5, ,750.325,437.075, ,807.9706,452.14706, ,846.0,258.7857, ,581.7174,438.4565, ,511.1,360.9,*,1011.8125,181.3125, ,1001.44116,547.58826, ,972.9545,61.909092, ,976.14105,1063.859, ,731.0526,1024.921, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,671.5645,284.9516, , , , , , , ,696.3148,363.94446, ,666.36664,501.03333, , , , ,1204.9688,297.625, ,693.1111,29.777779, , , , ,1162.0,148.22728, ,806.06,14.18, , , , ,755.2941,437.52942, ,810.9667,450.36667, ,844.0,253.0, ,582.75,442.96875, ,512.64813,365.2037,*,1009.5,182.5, ,1004.02,548.74, ,976.15454,58.645454, ,969.8958,1063.3125, ,729.0833,1018.625, ,609.86365,199.40909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
163, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,670.3929,291.4643, , , , , , , , , , ,666.0,507.7857, , , , ,1204.8334,299.19446, ,699.3571,27.166666, , , , ,1158.5,143.83333, ,812.2879,8.621212, , , , ,750.07574,438.04544, ,815.0,449.5, ,846.4,250.45, ,579.5,442.27777, ,513.4,361.73334, ,1013.05554,182.22223, ,1001.55884,550.91174, ,975.88464,56.03846, ,969.66364,1057.9546, ,729.1,1019.9857, ,608.0833,199.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,672.1071,288.2143, , , , , , , , , , ,666.3571,502.42856, , , , ,1205.6471,298.02942, ,692.85,25.9, , , , ,1160.8,146.35, ,812.1964,14.321428, , , , ,753.3293,443.45123, ,814.91174,453.38235, ,852.5,258.0, ,577.5357,445.92856, ,507.7143,357.14285, ,1015.625,184.5, ,1004.1,550.85, ,975.3,57.125, ,968.7564,1059.2435, ,730.25,1025.1, ,605.63336,202.03334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,674.3333,287.06668, , , , , , , , , , ,667.63336,497.96667, , , , ,1207.1177,296.47058, ,692.9,24.1, , , , ,1157.3823,149.91176, ,809.051,15.336735,*, , , ,751.1667,441.27777, ,812.9,451.9, ,852.0,257.7857, ,575.2241,440.1207, ,500.33334,355.58334, ,1014.5714,185.35715, ,1007.8125,552.90625, ,971.2659,60.81915, ,971.2045,1059.75, ,731.0833,1028.0555,*,607.0,201.78572, ,969.86365,524.4091, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
166, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,669.5833,290.6111, , , , , , , , , , ,670.11536,499.8846, , , , ,1207.5883,302.14706, ,690.3095,21.642857, , , , ,1159.8572,148.35715, ,808.0128,14.679487, , , , ,753.1383,440.07446, ,808.0,445.0, ,853.9,255.9, ,575.6539,441.76923, ,502.1154,360.1154, ,1017.08826,186.61765, ,1006.88464,553.3461, ,967.2925,61.122643, ,970.0862,1059.8966, ,734.0,1028.9166, ,606.0,201.5, ,964.3,518.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,668.40625,294.4375, , , , , , , , , , ,677.76666,502.16666, , , , ,1207.25,299.09375, ,696.8,20.4, , , , ,1155.6904,152.59525, ,807.1177,10.588235, , , , ,750.1177,437.64706, ,811.5,443.83334, ,852.63336,256.3, ,581.7917,442.04166, ,505.1154,363.8846, ,1019.2647,190.44118, ,1010.0294,552.7941, ,969.63635,59.545456, ,971.1531,1058.5613, ,728.0333,1024.9667, ,605.0,200.0, ,964.5,521.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,674.69354,294.9516, , , , , , , , , , ,674.88464,505.8846, , , , ,1208.1875,296.5625, ,703.7381,25.880953, , , , ,1149.9762,153.11905, ,809.22974,15.986486, , , , ,750.1047,433.77908, ,811.7353,435.7353, ,853.14703,257.5, ,584.7353,436.41177, ,503.36667,361.96667, ,1015.8889,194.22223, ,1014.94183,551.05817, ,966.1818,61.25, ,972.2826,1058.7826, ,731.2632,1027.6052, ,606.0,199.5, ,960.4286,516.0714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,670.58826,296.82352, , , , , , , , , , ,678.9286,502.2857, , , , ,1211.3064,302.14517, ,706.5,23.710526, , , , ,1146.7106,152.13158, ,806.14105,16.064102, , , , ,749.4706,433.29413, ,816.14703,436.5, ,854.0333,257.36667, ,582.9815,435.24075, ,506.2143,361.0, ,1011.0,190.5, ,1013.2436,553.52563, ,964.2742,62.596775, ,969.0405,1059.8513, ,734.34375,1028.2188, ,606.0,199.27777, ,965.8333,517.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,674.7414,300.39655, , , , , , , , , , ,684.2143,506.0, , , , ,1215.2,298.83334, ,712.25,27.9, , , , ,1146.5,150.5, ,807.3222,19.944445,*, , , ,744.875,428.31946, ,814.5,432.5, ,855.0,256.7857, ,585.60345,439.36206, ,501.36667,365.96667, ,1015.5,192.8077, ,1015.6875,555.21875, ,963.25,59.642857, ,969.0476,1056.238, ,734.80304,1029.6818, ,600.91174,193.38235, ,968.11536,514.88464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,676.0909,308.27274, , , , , , , , , , ,687.5,505.92856, , , , ,1217.7258,300.91934, ,713.3421,29.342106, , , , ,1146.409,144.59091, ,812.4167,18.166666, , , , ,750.5,428.6875, ,810.7778,431.33334, ,852.91174,256.38235, ,589.3276,440.39655, ,504.0,368.7857, ,1019.5,197.5, ,1020.26,553.3, ,964.05,59.666668, ,970.45654,1058.2174, ,733.4697,1030.2576, ,605.125,190.25, ,970.7857,512.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
172, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,680.5357,312.75, , , , , , , , , , ,683.0,504.5, , , , ,1223.0,302.5,*,712.1842,29.236841, , , , ,1141.375,146.83333, ,812.9,18.788889, , , , ,748.87933,425.18967, ,807.0294,430.14706, ,859.5,259.5, ,588.75,441.5357, ,502.1154,365.1154, ,1022.8125,204.3125, ,1022.76666,550.73334, ,961.8333,58.25, ,969.3372,1059.8721, ,735.4091,1027.8182, ,608.5,189.0, ,967.5,506.66666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,685.0484,311.08066, , , , , , , , , , ,680.0,501.5, , , , ,1223.0769,301.26923,*,711.5,26.5, , , , ,1148.5,141.5, ,816.5244,15.182927, , , , , , , ,805.23334,429.16666, ,858.23334,260.43332, ,588.5,443.8846, ,507.1154,362.8846, ,1022.91174,201.38235, ,1022.5571,552.8143, ,963.7708,60.375, ,965.8137,1058.0883, ,736.5,1029.0161, ,609.1667,196.76666, ,970.7143,507.14285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
174, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,684.07574,307.89395, , , , , , , , , , ,678.5,503.0, , , , ,1223.2858,302.7143, ,712.0,30.0, , , , ,1147.3422,149.3421, ,818.5541,13.932432, , , , , , , ,808.25,426.875, ,853.5,267.0, ,590.1,443.1, ,515.7857,366.0, ,1030.125,204.0625, ,1023.6875,554.3125, ,962.43024,58.872093, ,961.6111,1055.3889, ,733.875,1031.9166, ,607.1875,195.625, ,967.7,506.5, ,978.2143,207.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,679.8823,309.82352, , , , , , , , , , ,678.6539,505.03845, , , , ,1221.6034,302.84482, ,716.6667,24.416666, , , , ,1149.7106,147.3421, ,821.22974,9.472973, , , , , , , ,812.0,429.5, ,852.2143,265.0, ,589.1429,441.89285, ,513.7143,365.14285, ,1034.5,204.5, ,1025.5,556.75, ,960.33636,60.372726, ,961.0,1054.841, ,738.2714,1032.3572, ,611.91174,192.38235, ,963.3,505.5, ,980.5606,207.40909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
176, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,679.7727,311.5909, , , , , , , , , , ,679.63336,506.96667, , , , ,1226.7069,299.32758, ,719.4091,32.68182, , , , ,1145.3182,145.22728, ,819.33636,5.827273, , , , , , , ,812.0,431.0, ,847.3571,259.7857, ,588.7143,440.67856, ,514.0,366.5, ,1036.1,204.43333, ,1027.7069,554.18964, ,958.85,62.375, ,961.925,1052.175, ,740.2805,1028.2317, ,612.4,191.45, ,963.88464,504.8846, ,985.1486,202.77026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,681.3823,308.5, , , , , , , , , , ,683.0,512.2143, , , , ,1223.0161,298.01614, , , , , , , ,1142.5,145.5, ,823.0333,2.8666666, , , , , , , ,810.7105,427.5, ,852.8125,259.3125, ,590.3214,437.2857, ,516.36664,361.03333, ,1039.625,203.5, ,1027.7903,553.0484, ,958.05,64.35, ,956.77905,1052.5, ,745.625,1031.5, ,612.5,193.0, ,969.5,510.5, ,984.0,207.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
178, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,677.71875,307.25, , , , , , , , , , ,676.0,508.5, , , , ,1223.1897,298.5, , , , , , , ,1144.8182,149.09091, ,822.7973,3.5, , , , , , , ,808.91174,428.38235, ,848.7,261.36667, ,590.431,435.8793, ,515.7857,361.0, ,1040.0883,204.61765, ,1030.0312,555.625, ,956.6163,61.779068, ,956.25,1052.7778, ,739.6539,1036.3846, ,611.36664,189.96666, ,968.75,509.16666, ,983.9375,205.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
179, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,679.7778,308.0, , , , , , , , , , ,676.5,507.0, , , , ,1220.6786,300.64285, , , , , , , ,1142.5,145.5, ,819.40625,7.28125, , , , , , , ,808.0,431.27777, , , , ,589.20966,434.37097, ,518.0333,358.36667, ,1042.1875,205.3125, ,1029.5625,555.0, ,950.6395,63.034885, ,946.6177,1054.0883, ,739.0862,1038.431, ,613.7778,188.61111, ,969.11536,503.1154, ,990.5,206.5, ,854.8889,251.05556, ,1189.18,589.18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,678.3461,307.19232, , , , , , , , , , ,671.7857,505.0, , , , ,1221.5,303.07693, , , , , , , ,1139.1316,153.28947, ,816.6818,12.454545, , , , , , , ,806.375,429.8125, , , , ,593.20966,431.7903, ,517.91174,359.38235, ,1050.9117,208.61765, ,1035.2097,554.79034, ,951.76086,65.78261, ,947.39795,1050.0103, ,742.88635,1037.4318, ,610.0,185.5, ,974.7857,510.0, ,988.7143,209.5, ,846.7353,254.55882, ,1194.0454,587.5455, ,1126.94,1.66, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
181, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,682.38,304.94, , , , , , , , , , ,673.0,508.7857, , , , ,1225.9517,303.2097, , , , , , , ,1137.4,153.45, ,814.3333,9.770833, , , , , , , ,808.08826,424.61765, , , , ,598.5357,431.60715, ,522.8125,355.625, ,1043.1875,210.3125, ,1031.6875,552.75, ,945.0,62.5, ,947.01166,1051.2906, ,744.7759,1038.2587, ,608.6177,187.91176, ,973.11536,515.88464, ,991.40625,205.53125, ,852.08826,253.61765, ,1190.119,589.4048, ,1128.2059,2.7058823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,681.2353,309.5, , , , , , , , , , , , , , , , ,1223.1897,302.18967, , , , , , , ,1137.4048,149.69048, ,813.8913,7.5869565, , , , , , , ,810.8125,420.4375, , , , ,596.19696,429.5, ,524.2143,350.2857, ,1045.5,213.0, ,1033.0938,555.53125, ,944.5571,58.985714, ,948.925,1048.9, ,743.3,1043.55, ,611.96155,194.65384, ,966.2692,517.3461, ,995.7,210.275, ,855.8125,254.3125, ,1191.119,589.0714, ,1129.7759,2.362069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
183, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,681.56665,310.6, , , , , , , , , , , , , , , , ,1218.5741,302.87036, , , , , , , ,1138.0,154.75, ,813.40625,7.1875, , , , , , , ,809.08826,419.61765, , , , ,597.98,432.74, ,518.11536,351.1154, ,1049.0,209.5, ,1030.875,554.28125, ,942.2826,57.02174, ,947.4643,1048.3392, ,738.375,1039.1666, ,608.11536,195.88461, ,965.11536,519.88464, ,1000.2895,209.55263, ,856.2647,255.44118, ,1194.7941,582.9706, ,1133.0526,2.8947368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,684.625,309.8125, , , , , , , , , , , , , , , , ,1216.375,300.125, , , , , , , ,1138.119,150.5, ,814.0111,7.1, , , , , , , ,805.3,417.63333, , , , ,598.2692,430.07693, ,523.91174,346.38235, ,1055.3125,205.8125, ,1025.1052,555.4737, ,940.05817,59.523254, ,949.1667,1048.625, ,742.0,1041.2059, ,613.7857,200.0, ,964.13635,519.9545, ,1001.9039,209.4423, ,854.0,258.5, ,1185.7593,583.0926, ,1129.8231,6.853846, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
185, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,687.74,315.34, , , , , , , , , , , , , , , , ,1217.9412,297.52942, , , , , , , ,1133.75,149.75, ,812.8226,8.306452, , , , , , , ,810.0294,418.14706, , , , ,597.1539,432.84616, ,528.2222,349.6111, ,1055.4,204.45, ,1029.6936,556.75806, ,938.30853,57.37234, ,945.0692,1051.4385, ,741.46155,1039.8846, ,613.0,201.0, ,964.5909,522.86365, ,1000.1071,210.14285, ,852.2647,253.73529, ,1185.8334,579.375, ,1132.535,8.307017, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,689.13635,312.31818, , , , , , , , , , , , , , , , ,1217.9375,300.65625, , , , , , , ,1141.4131,149.71739, ,814.7955,3.4318182, , , , , , , ,812.8125,419.4375, , , , ,601.63043,434.58694, ,525.9,358.9, ,1055.6,202.55, ,1028.9814,553.0926, ,941.2963,58.25926, ,945.4762,1047.619, ,742.94,1037.7, ,611.88464,197.11539, ,964.1,518.43335, ,998.82556,207.77907, ,854.1,256.1, ,1180.125,580.375, ,1128.8928,9.446428, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
187, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,694.08826,316.61765, , , , , , , , , , , , , , , , ,1225.1945,302.1389, , , , , , , ,1138.5,151.63637, ,814.5455,4.659091, , , , , , , ,815.7941,422.14706, , , , ,603.81036,433.18967, ,532.375,352.6875, ,1056.3422,203.6579, ,1027.9615,553.1923, ,947.56665,58.344444, ,945.90625,1052.4375, ,743.43024,1036.8256, ,613.9,193.9, ,963.6539,517.96155, ,1000.87933,205.5, ,854.0,254.5, ,1179.8462,582.8461, ,1133.6482,5.7777777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
188, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,695.23334,318.63333, , , , , , , , , , , , , , , , ,1225.1945,302.05554, , , , , , , ,1139.8,151.6, ,817.76666,5.7, , , , , , , ,811.08826,428.61765, , , , ,604.87036,435.5, ,534.55554,356.27777, ,1062.3334,203.11111, ,1022.5909,555.7121, ,944.7093,66.406975, ,950.75,1052.5358, ,746.0,1039.375, ,616.8125,195.625, ,964.0,518.7857, ,1007.15625,206.53125, ,855.9,252.9, ,1181.2142,587.8333, ,1132.6694,8.889831, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
189, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,694.0,328.5, , , , , , , , , , , , , , , , ,1226.6936,303.1129, , , , , , , ,1144.7,151.7, ,819.63336,5.5666666, , , , , , , ,811.91174,429.38235, , , , ,605.94446,430.9074, ,531.91174,354.38235, ,1056.9117,198.61765, ,1017.15625,552.96875, ,941.0849,63.25472, ,949.67145,1053.6143, ,747.5513,1038.5769, ,615.0,199.0, ,957.13635,518.9545, ,1009.0161,206.7258, ,856.0,252.5, ,1181.3695,589.0217, ,1135.5892,5.160714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
190, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,692.2353,326.5, , , , , , , , , , , , , , , , ,1226.0,306.0, , , , , , , ,1146.4474,151.71053, ,821.7174,5.0869565, , , , , , , ,815.91174,424.38235, , , , ,609.5357,431.25, ,531.7857,352.0, ,1053.9445,200.0, ,1014.7692,554.1923, ,937.2234,65.30851, ,952.6795,1053.2949, ,750.5476,1041.0952, ,613.0,199.5, ,956.25,520.1667, ,1012.575,207.225, ,860.375,260.1875, ,1183.0714,586.7857, ,1139.4818,8.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
191, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,695.6667,324.08334, , , , , , , , , , , , , , , , ,1229.8823,302.82352, , , , , , , ,1147.5555,153.61111, ,818.56,4.24, , , , , , , ,820.08826,419.38235, , , , ,609.8214,427.5, ,525.5,354.0, ,1055.0,198.27777, ,1011.5323,549.85486, ,941.8674,68.62245, ,948.3372,1052.221, ,752.67645,1041.1177, ,604.25,197.875, ,953.11536,524.88464, ,1010.6724,203.1207, ,857.55554,257.5, ,1180.6,585.6, ,1141.6666,12.75, ,571.5333,738.23334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,697.3276,326.8793, , , , , , , , , , , , , , , , ,1231.6389,307.69446, , , , , , , ,1152.2778,153.44444, ,819.04285,5.928571, , , , , , , ,818.08826,423.61765, , , , ,604.0897,432.65384, ,527.9667,351.63333, ,1050.5526,196.13158, ,1012.23914,548.8913, ,945.3302,71.00944, ,944.68365,1053.3368, ,748.3571,1042.5476, ,603.91174,200.38235, ,953.5,529.0, ,1011.7,202.0, ,849.32355,257.32352, ,1183.9783,586.36957, ,1145.537,17.703703, ,572.6515,741.86365, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
